0.85938	-0.340206
1.05984	-0.250877
1.10763	-0.551977
1.09262	-0.33208
0.883303	-0.345685
1.07044	-0.390835
1.04503	-0.316865
1.03531	-0.300621
1.30141	-0.499745
1.0771	-0.0707124
0.881791	-0.034342
0.832053	-0.418127
1.18137	-1.28295
1.43467	-1.70539
1.78758	-2.05027
3.01041	-3.51519
2.12389	-2.33681
1.76081	-1.66924
1.33173	-0.901803
1.4781	-0.982206
1.39034	-0.922513
1.65963	-1.32836
1.36133	-1.24153
1.06371	-0.742236
1.0266	-0.705695
1.32864	-0.935307
1.3857	-0.991167
1.48251	-1.01554
1.77505	-1.42897
1.52492	-1.14254
0.727166	-0.495567
0.472602	-0.155186
0.592808	-0.201268
0.868598	-0.49253
0.984739	-0.63983
1.0876	-0.786365
1.17336	-0.896836
1.17789	-0.847182
1.44225	-1.22071
1.18521	-0.746489
1.36452	-1.00081
1.79119	-1.61875
1.87307	-1.91517
2.35007	-2.48539
2.81961	-3.3219
2.32137	-2.53342
1.97498	-1.90179
2.19692	-2.19493
2.37125	-2.41971
2.16252	-2.11912
2.258	-2.20697
2.07935	-1.95629
2.18603	-2.08448
1.89686	-1.82932
2.06857	-1.79234
1.63667	-1.49006
1.53476	-1.30124
2.02616	-1.87369
1.98236	-1.71458
2.18467	-1.99024
2.13779	-1.88627
2.35003	-2.05707
2.04771	-1.72242
1.6643	-1.24819
1.32155	-1.10579
1.29945	-1.3278
1.18206	-1.38792
0.9724	-1.21269
1.08068	-1.28902
1.15332	-1.36014
0.971096	-1.1375
0.998171	-1.08718
1.16376	-1.20811
1.29341	-1.2266
1.50134	-1.45302
1.80467	-1.6886
1.762	-1.6541
1.39668	-1.12208
1.46638	-1.26285
1.67809	-1.67178
1.61629	-1.66378
1.44797	-1.59577
1.40461	-1.3491
1.4522	-1.1038
0.969255	-0.83197
0.0765383	-0.58971
0.739331	-0.558823
0.384309	-0.800813
0.250762	-1.11693
0.831026	-1.48148
1.21939	-1.73757
1.94018	-2.52373
1.85565	-2.13677
2.00851	-2.15369
2.23883	-2.40588
2.55971	-2.86541
2.72495	-3.03523
2.60219	-2.73994
2.30907	-2.15162
2.58084	-2.66261
2.30164	-2.18535
2.76074	-3.03424
2.75784	-3.0941
3.23243	-4.08539
2.5836	-2.9371
1.6275	-1.61037
1.51278	-1.89053
3.96222	-5.06332
3.70518	-4.48355
3.08331	-3.30326
2.18751	-2.04457
2.12631	-2.1384
1.96396	-2.01542
1.9276	-1.8041
1.76644	-1.36054
1.46013	-1.31547
1.94287	-1.79655
1.52698	-1.28312
1.23663	-1.19216
0.939201	-0.907661
1.44192	-1.09644
1.41871	-1.1532
1.08727	-0.778733
0.756287	-0.626409
0.860205	-0.733755
0.639111	-0.37442
0.642817	-0.36766
0.933403	-0.831759
0.928419	-0.903607
1.23881	-1.1807
1.45465	-1.50573
1.81097	-1.78495
0.811698	-0.559471
0.217098	-0.322389
0.317646	0.0746737
0.57944	0.205171
0.582116	0.350804
0.520996	0.343622
0.364013	0.206389
0.488572	0.200398
0.497612	0.410213
0.301367	0.435511
0.444919	0.576891
0.573487	0.712455
0.21562	0.416749
0.215765	0.384346
0.427641	0.190671
0.685586	0.104516
0.853648	0.0319181
0.787871	-0.15115
0.893685	-0.673923
0.982385	-0.813586
0.963108	-0.744327
0.798409	-0.392708
0.844761	-0.350621
0.422722	-0.17913
0.949135	-0.601987
0.903911	-0.717869
1.21104	-1.0627
1.30403	-1.15105
1.2316	-1.14964
1.0117	-0.99413
1.02449	-1.12177
0.980318	-1.17641
0.883178	-1.11201
1.04222	-1.32124
0.947696	-1.15053
1.40078	-1.77102
1.44909	-1.67406
1.09557	-1.10215
1.15123	-1.19547
1.5369	-1.70189
1.74234	-1.80349
1.90664	-1.84674
2.12775	-2.05243
2.13482	-2.10269
1.91297	-1.85561
1.32866	-1.17959
1.23255	-0.946838
1.78236	-1.36013
1.35242	-1.03492
1.04905	-0.599834
1.34925	-1.02058
1.32035	-0.933407
1.16931	-0.549936
1.08282	-0.217053
0.857866	-1.08157
1.00346	-1.39839
1.0579	-1.44205
0.935223	-1.22364
0.940373	-1.1765
1.06676	-1.24895
1.34041	-1.51073
1.0311	-1.00886
0.942576	-0.840007
0.867352	-0.958166
0.57698	-0.300119
0.656121	0.043991
0.707764	0.156886
1.05867	-0.213313
1.11197	-0.411143
0.540929	-0.279324
0.658375	-0.528423
1.1486	-1.10092
0.871876	-0.786509
1.11281	-1.07088
1.41814	-1.42694
1.95871	-2.14848
2.38784	-2.93067
2.35702	-2.73153
2.27868	-2.34048
1.65092	-1.63827
2.8347	-3.43874
2.81131	-3.64027
2.62204	-3.15106
2.6774	-3.14534
3.11486	-3.89406
2.51525	-2.686
2.41242	-2.42471
2.49912	-2.67529
2.73056	-3.01189
2.68988	-3.05585
2.23613	-2.14425
2.16155	-2.07814
1.8799	-1.6565
1.84767	-1.74493
0.832331	-1.22349
0.153116	-0.952363
0.242052	-0.992605
1.43435	-1.49056
1.64603	-1.70922
1.49356	-1.65853
1.58692	-1.76201
1.70695	-1.87183
1.97308	-2.26387
1.67035	-1.84152
1.2373	-1.29418
1.16102	-0.725993
1.28089	-1.0543
0.93972	-0.563784
1.17264	-1.00367
1.22343	-1.03743
0.973133	-0.386886
1.0226	-0.273483
0.820039	-0.209907
1.09223	-0.56529
1.2576	-0.858172
0.968434	-0.284166
1.01425	-0.304375
1.15041	-0.428818
0.954952	-0.389726
0.862188	-0.0383907
0.890099	-0.140034
0.927966	-0.116813
0.840969	-0.144266
1.0254	-0.251485
1.67327	0.397037
0.918788	-0.065088
0.659476	-0.0444319
0.610106	-0.125461
0.822562	0.0434575
0.770796	-0.146823
0.665514	0.111033
1.03318	0.18783
0.964103	-0.124714
1.05584	-0.134586
0.919612	-0.180712
0.895773	-0.141602
0.875504	-0.177978
1.08508	-0.245671
1.12536	-0.349457
1.39304	-0.602516
1.25614	-0.392531
1.19568	-0.536712
1.15369	-0.367098
1.05339	-0.477616
1.07681	-0.324464
1.02699	-0.153498
1.04869	0.0234691
0.903555	-0.157413
0.931977	0.0659876
0.971371	-0.208193
1.01871	-0.188292
0.910001	-0.113706
1.02069	-0.276775
0.983487	-0.273122
0.922278	-0.13164
1.2184	-0.346412
1.14766	-0.32108
1.10513	-0.194196
0.963672	-0.12571
0.944045	-0.363638
0.616875	-0.0339383
0.564947	-0.0854983
1.04107	-0.620991
1.60437	-1.28774
1.4946	-1.0333
1.05414	-0.693575
1.20703	-0.948925
1.27002	-0.932098
1.45289	-1.06732
1.68121	-1.30221
1.97465	-1.73773
2.33547	-2.28831
2.10648	-2.01133
1.85817	-1.82917
1.66654	-1.73429
2.33544	-2.3484
2.59877	-2.71482
0.722389	-0.994012
0.240926	-1.1612
-0.0592735	-1.2634
-0.0755039	-0.995516
-0.0678442	-1.07727
-0.0612247	-1.22952
0.232024	-1.27584
0.552764	-1.43375
0.802796	-1.44502
0.949916	-1.37895
1.1494	-1.32671
1.39903	-1.50353
1.62862	-1.66852
1.64246	-1.5643
1.57255	-1.39243
1.70866	-1.52547
1.99067	-2.02782
2.03412	-2.04855
2.365	-2.53867
2.41278	-2.42521
2.34191	-2.38649
2.10372	-2.12009
2.21275	-2.40033
2.36962	-2.49006
2.56258	-2.83243
2.05307	-2.11786
1.73908	-1.92185
1.25848	-1.38027
1.18539	-1.4339
0.982273	-1.39337
0.772652	-1.26681
0.390063	-0.999363
0.349898	-0.982361
0.607427	-0.716689
1.57823	-1.48574
1.56552	-1.58322
1.84822	-1.90481
1.45222	-1.44403
1.12848	-1.20519
0.371988	0.0919519
0.397404	-0.130325
0.860235	0.0977272
1.17765	0.527047
1.05447	0.263477
1.0779	0.017155
0.922134	-0.165354
0.736173	-0.223942
0.865615	-0.394044
0.966398	-0.641485
0.813779	-0.309665
0.743815	-0.316284
0.904185	-0.493873
0.827134	-0.307896
0.484606	0.341197
0.186068	0.765699
0.0335332	0.956551
0.438481	0.330601
0.821009	-0.24419
1.13178	-0.954132
1.1164	-1.08088
1.12523	-1.00688
0.911924	-0.756233
0.969384	-0.860336
0.933427	-0.898502
1.17614	-1.11175
1.46796	-1.46011
1.38544	-1.35399
1.17982	-1.23188
1.15724	-1.35626
1.32033	-0.968097
1.33011	-0.903241
1.35039	-1.02282
0.969123	-0.540276
0.858573	-0.335185
1.00526	-0.689631
1.1674	-0.821254
0.955808	-0.579266
0.735693	-0.359583
0.604217	0.182645
0.775156	-0.101383
1.16255	0.345356
1.40967	0.49558
0.864973	0.00687444
0.750019	0.00127612
0.764974	-0.414374
0.884437	-1.22354
1.50768	-1.92815
1.63169	-2.00896
1.74875	-2.18404
1.59868	-1.81826
1.69266	-1.86942
1.89275	-2.14192
2.1476	-2.24905
2.03077	-2.22817
1.6474	-1.63895
1.4448	-1.33064
1.43117	-1.43308
1.75946	-1.87786
1.30877	-1.28157
1.27498	-1.12108
0.986264	-0.54967
0.487969	0.0732233
0.456398	0.425313
0.450659	0.448828
0.577529	0.37282
0.479424	0.455204
0.488529	0.187141
0.319366	0.375495
0.291072	0.543465
0.56011	0.489747
0.367179	0.305527
0.0966609	0.219553
0.412211	0.453673
0.471634	0.574458
0.439844	0.685744
0.47009	0.403118
0.665886	0.303962
0.622811	-0.07262
0.995498	-0.108889
0.824349	-0.198795
0.98503	-0.548928
1.04218	-0.659865
1.19332	-0.468403
1.15678	-0.374413
0.965533	-0.227971
1.11099	0.363563
1.37158	0.182406
1.39773	-0.195828
1.14061	-1.04726
1.48606	-1.04225
1.93514	-1.5131
1.76412	-1.26613
1.09002	-0.447855
1.98711	-1.51542
1.8528	-1.67839
1.84882	-1.72649
1.05561	-0.912338
1.1598	-0.847201
1.30678	-0.931692
1.14097	-0.66459
0.999867	-0.417825
1.18726	-0.67016
0.859796	-0.416196
0.866849	-0.465378
0.998892	-0.242728
0.968879	-0.586798
0.60068	-0.911079
0.933083	-1.31773
1.19994	-1.45029
1.4172	-1.59515
1.53944	-1.67815
1.68962	-1.83953
1.69151	-1.82587
1.53595	-1.61767
1.58537	-1.72007
1.77291	-2.07117
1.9929	-2.45275
1.97855	-2.38603
1.59678	-1.73791
1.59292	-1.70241
1.63474	-1.67605
1.53335	-1.57192
0.84413	-0.693753
0.702401	-0.367299
0.319629	-0.242751
0.335678	-0.187477
0.461148	-0.108433
0.235347	0.106991
0.178785	0.0109344
0.305689	3.45632e-06
0.359104	-0.146906
0.356769	-0.353705
0.881573	-0.656028
1.24577	-1.09226
0.886788	-0.813068
0.68973	-0.60396
0.333466	-0.409818
1.03789	-1.01882
0.923741	-1.50873
0.637516	-1.34999
0.451377	-1.32732
0.336686	-1.24678
0.265477	-1.33413
0.285245	-1.34482
0.275164	-1.28915
0.418885	-1.31481
0.627568	-1.38015
0.821794	-1.44468
0.893894	-1.34166
1.12496	-1.45536
1.37131	-1.52892
1.77129	-1.87768
1.9098	-1.96096
2.23583	-2.30809
2.52113	-2.64654
2.89403	-3.23404
2.66771	-2.69868
2.70694	-2.58861
2.64513	-2.5485
2.18495	-1.67481
2.33865	-1.9546
1.68824	-1.27475
