-0.569443	-0.198055
-0.689837	-0.346531
-0.790969	-0.179435
-0.897237	-0.248931
-0.655411	-0.153554
-0.772653	-0.301418
-0.896504	-0.21236
-0.883295	-0.175024
-0.947723	-0.414275
-0.925088	-0.441024
-0.652444	-0.444048
-0.496227	0.0122453
-0.190221	0.551557
-0.297551	0.706445
-0.411991	0.604165
-1.03758	0.14981
-0.843199	0.216511
-0.549415	0.0700056
-0.232757	-0.0787674
-0.0853802	-0.0602708
0.0790797	0.0985848
-0.0110224	0.166655
-0.214095	0.347018
-0.365575	0.0199971
-0.490338	0.00743327
-0.475681	-0.101892
-0.566022	-0.12775
-0.73693	-0.200854
-0.831774	-0.160211
-0.393057	-0.0365222
0.396436	0.479966
0.567116	0.325012
0.436884	0.248788
0.160084	0.182069
-0.0635149	0.112448
-0.236616	0.099526
-0.31919	0.100329
-0.266185	0.0605444
-0.367968	0.1103
-0.302961	-0.0482461
-0.401062	0.0120084
-0.589231	0.0554304
-0.697281	0.202012
-0.854094	0.0907723
-1.09387	0.181479
-1.0061	0.146136
-0.94596	0.0486644
-0.978333	0.0402696
-0.981462	0.0140428
-0.833951	0.0373879
-0.694814	0.0586083
-0.453255	0.149561
-0.252004	0.267579
-0.133896	0.435766
-0.0295459	0.356064
-0.0410274	0.446712
-0.0216116	0.298654
-0.202642	0.295276
-0.192884	0.183794
-0.379906	0.116383
-0.447219	0.0204489
-0.552569	-0.157758
-0.577703	-0.130454
-0.556766	-0.107043
-0.581708	0.0907164
-0.625011	0.362828
-0.60178	0.534914
-0.584702	0.628178
-0.589295	0.580367
-0.670301	0.574413
-0.537932	0.506048
-0.544558	0.416744
-0.50661	0.332679
-0.50946	0.230167
-0.554479	0.230313
-0.574044	0.100978
-0.544801	0.135269
-0.373877	0.0888733
-0.442897	0.118222
-0.547616	0.256728
-0.522164	0.331235
-0.505937	0.421553
-0.15327	0.415249
0.147603	0.233849
0.204012	0.481119
0.286445	0.669658
0.25438	0.412834
0.195754	0.78928
-0.0872536	1.0354
-0.574545	1.02331
-0.849767	0.912647
-1.21046	0.778031
-1.16731	0.51033
-1.19215	0.280232
-1.27229	0.190977
-1.36022	0.122172
-1.34979	0.00547561
-1.27024	-0.092528
-1.16679	-0.21588
-1.20024	-0.145778
-1.10461	-0.160799
-1.25563	-0.0392751
-1.15619	0.0428877
-1.23258	0.263295
-0.894295	0.24913
-0.80261	0.177857
-0.609126	0.598701
-1.01891	0.198253
-0.966847	0.0696383
-0.618457	0.0492231
-0.329688	0.219886
-0.351808	0.355976
-0.360071	0.385892
-0.37372	0.237239
-0.265558	0.0831067
-0.351041	0.249858
-0.578633	0.0870624
-0.414964	0.133582
-0.391004	0.31269
-0.0432253	0.42507
0.0225909	0.290908
0.252803	0.515668
0.408101	0.5359
0.486005	0.592262
0.538344	0.717446
0.536713	0.55577
0.516325	0.553954
0.327648	0.605935
0.231107	0.606347
0.0869512	0.564394
-0.123192	0.589316
-0.14038	0.467846
0.140115	0.26405
-0.119619	0.266996
-0.304951	-0.118877
-0.567074	-0.163143
-0.463122	-0.105094
-0.412402	-0.208801
-0.274808	-0.13341
-0.368192	-0.125836
-0.384673	-0.276698
-0.20382	-0.33159
-0.230926	-0.343368
-0.367152	-0.422618
-0.196005	-0.399204
-0.193434	-0.393481
-0.312968	-0.316377
-0.598035	-0.36864
-0.68081	-0.426996
-0.559905	-0.267997
-0.368364	0.110172
-0.368216	0.211913
-0.0243065	0.28352
0.164768	0.188041
0.271671	0.200565
0.216583	0.149879
-0.116088	0.00675149
-0.228019	0.122389
-0.419545	0.154585
-0.548001	0.128942
-0.591896	0.202939
-0.522585	0.295244
-0.519667	0.413511
-0.569066	0.526998
-0.450223	0.56013
-0.399931	0.62734
-0.414551	0.546485
-0.630685	0.597361
-0.649454	0.461181
-0.447617	0.339703
-0.473917	0.363328
-0.720024	0.417455
-0.763081	0.251417
-0.72661	0.11075
-0.71994	0.045627
-0.66938	0.0837554
-0.540291	0.189619
-0.270464	0.233878
-0.117772	0.171354
-0.330911	-0.0375859
-0.518019	0.0106096
-0.336683	-0.0611755
-0.609517	-0.0241839
-0.569228	-0.0613361
-0.956648	-0.11842
-1.01556	-0.156543
-0.673377	0.654025
-0.759309	0.827956
-0.775945	0.792181
-0.659232	0.665571
-0.633544	0.596021
-0.678363	0.521519
-0.789783	0.468423
-0.641742	0.31865
-0.450154	0.253698
-0.463796	0.445151
-0.460592	0.0766223
-0.603576	-0.0234301
-0.690034	-0.142601
-1.07841	0.174619
-0.959731	-0.129676
-0.364148	0.0160891
-0.371327	0.176657
-0.556447	0.265801
-0.403049	0.251776
-0.550073	0.274587
-0.624249	0.296394
-0.753878	0.315159
-1.03412	0.441683
-0.941522	0.352039
-0.745338	0.13467
-0.432117	0.318493
-0.913289	0.369102
-1.2367	0.489583
-1.12442	0.363188
-1.13299	0.288095
-1.2974	0.276261
-1.09961	0.0404394
-1.02728	-0.044373
-1.13037	0.0534193
-1.15143	0.0362617
-1.22057	0.123442
-0.992155	-0.0660446
-0.935676	-0.0257511
-0.797365	-0.0734349
-0.65964	0.0699764
-0.498301	0.731988
-0.120732	0.95252
-0.139536	0.916281
-0.312218	0.454405
-0.347646	0.406903
-0.346827	0.489393
-0.393735	0.515593
-0.383809	0.504494
-0.582332	0.496273
-0.6551	0.436349
-0.591439	0.361305
-0.559858	-0.0844268
-0.679028	0.110213
-0.710996	0.0367957
-0.985749	0.375619
-0.973723	0.323942
-0.765513	-0.164958
-0.87901	-0.230272
-0.650502	-0.206255
-0.795296	-0.100774
-0.837831	-0.00842778
-0.714246	-0.299591
-0.712108	-0.335805
-0.916319	-0.228659
-0.82924	-0.0442826
-0.731718	-0.339051
-0.740938	-0.293449
-0.765255	-0.327944
-0.593526	-0.21827
-0.890181	-0.178284
-1.66332	-0.174189
-0.854913	-0.227176
-0.627317	0.0240303
-0.565178	0.078302
-0.824238	0.0495912
-0.742859	0.317146
-0.639118	0.050302
-0.965626	0.0412456
-0.923815	0.0414562
-0.985326	0.0840849
-0.905508	0.0832238
-0.892147	0.193257
-0.883586	0.162594
-1.12394	0.131387
-1.09294	0.0909317
-1.2963	0.124147
-1.18884	-0.00459002
-1.04904	-0.0831163
-0.988967	-0.190082
-0.853375	-0.114998
-0.858565	-0.310935
-0.828685	-0.386853
-0.868733	-0.58087
-0.737447	-0.298818
-0.825438	-0.46311
-0.821661	-0.22996
-0.87129	-0.310251
-0.78646	-0.339075
-0.802078	-0.305867
-0.811006	-0.217002
-0.691314	-0.412274
-1.01557	-0.339011
-0.917471	-0.281563
-0.844625	-0.432162
-0.764721	-0.402455
-0.543927	-0.242223
0.142375	-0.101151
0.381759	0.169727
-0.234933	-0.0170977
-0.560736	-0.0673931
0.121933	0.227785
0.460438	0.497941
0.220819	0.41115
0.0213952	0.154035
-0.162983	-0.0135601
-0.374686	-0.084055
-0.641123	-0.0789739
-0.863973	-0.0972575
-0.902305	-0.0433762
-0.983579	0.111961
-0.990913	0.318399
-0.507789	0.200654
-0.499926	0.318894
-0.253246	0.59144
-0.149629	1.06484
0.199467	1.2134
0.20615	1.03626
0.124567	1.10035
0.104572	1.24665
-0.166386	1.21415
-0.444134	1.226
-0.64037	1.05499
-0.73366	0.856354
-0.863645	0.604259
-0.933755	0.452747
-1.01622	0.301027
-1.03221	0.193211
-0.963042	0.101502
-0.969993	0.0418093
-1.0036	0.1524
-0.764532	0.131878
-0.668792	0.26199
-0.547866	0.122363
-0.516338	0.211138
-0.369345	0.288722
-0.414181	0.441693
-0.492412	0.31601
-0.856666	0.151808
-0.999589	0.119648
-1.07398	0.413894
-0.919689	0.548117
-0.872021	0.681935
-0.713805	0.818324
-0.556849	0.872213
-0.241183	0.851545
-0.0754563	0.819894
0.123304	0.508133
-0.140102	0.409094
-0.0889275	0.528472
-0.0711881	0.636608
-0.0948704	0.548916
-0.458741	0.418327
-0.355734	-0.13356
-0.0149836	0.268269
-0.328913	0.395788
-0.806332	0.105689
-0.977957	0.0942639
-0.962165	-0.0524464
-0.811485	-0.0823656
-0.620093	-0.0983969
-0.648254	-0.0902417
-0.65908	0.0593645
-0.63414	-0.106347
-0.538179	-0.0993614
-0.638681	-0.0477695
-0.663781	-0.0834114
-0.035829	-0.53462
0.344794	-0.624511
0.601869	-0.545368
0.0545026	-0.447232
0.291133	0.0078635
0.329932	0.615459
0.207956	0.631289
0.191562	0.464799
0.167946	0.362327
0.0376347	0.329179
-0.0742569	0.349169
-0.144944	0.252412
-0.382329	0.303171
-0.486372	0.246677
-0.590229	0.363218
-0.560451	0.48991
-0.307016	0.112598
-0.352417	-0.00731503
-0.499488	0.0279625
-0.480102	-0.0361652
-0.368875	-0.179872
-0.5759	0.0683717
-0.638915	0.0213485
-0.524024	0.00894238
-0.655058	0.090016
-0.493604	0.0405264
-0.0660093	0.466481
-0.327284	0.430782
-0.686111	0.62262
-0.495485	0.547981
-0.5419	0.37699
-0.751467	0.26673
-0.538675	0.686396
-0.721025	0.619519
-0.849985	0.622104
-0.839922	0.623471
-0.736139	0.456432
-0.803067	0.40349
-0.916614	0.408944
-0.782542	0.2022
-0.891913	0.298547
-0.606931	0.218723
-0.501523	0.178631
-0.502063	0.276041
-0.762844	0.270954
-0.439571	0.197859
-0.494673	0.0857886
-0.536267	-0.114453
-0.422553	-0.236354
-0.462379	-0.299611
-0.360971	-0.35652
-0.45074	-0.207567
-0.38525	-0.256192
-0.427652	-0.0542019
-0.165113	-0.276549
-0.174957	-0.50528
-0.421127	-0.319294
-0.318292	-0.291195
-0.0591643	-0.210871
-0.406745	-0.356552
-0.450225	-0.50282
-0.403074	-0.568317
-0.415861	-0.590551
-0.496379	-0.631778
-0.459034	-0.234577
-0.774395	-0.486068
-0.582413	-0.313847
-0.60155	-0.154539
-0.643689	-0.0324775
-0.885222	-0.285016
-0.890051	-0.371309
-0.772959	-0.222894
-1.06482	-0.325232
-1.33468	-0.184535
-1.37235	0.110717
-0.506148	0.288076
-0.185637	0.0298572
-0.48755	-0.182776
-0.632292	-0.289048
-0.244854	-0.258577
-0.512812	-0.197634
-0.70056	-0.00574453
-0.645442	0.0419416
-0.370041	0.212795
-0.27736	0.0979321
-0.43547	-0.0222024
-0.588303	-0.132036
-0.52411	-0.217142
-0.743322	-0.182766
-0.471747	-0.10262
-0.599386	-0.10607
-0.948052	0.0933298
-0.905344	0.257576
-0.499884	0.690967
-0.556605	0.739062
-0.702684	0.585948
-0.856127	0.489544
-0.937755	0.424391
-0.982344	0.375926
-0.986224	0.371205
-0.901168	0.356201
-0.907103	0.401039
-0.944036	0.471332
-1.00265	0.51792
-0.837988	0.542283
-0.48313	0.49528
-0.445245	0.462022
-0.422656	0.378081
-0.50133	0.354726
-0.336613	0.158772
-0.444917	-0.0462066
-0.209057	0.0939773
-0.240912	0.311996
-0.415141	0.254409
-0.222992	-0.0285055
-0.100135	0.01737
-0.288689	0.0394686
-0.244027	0.0297203
-0.152549	0.21805
-0.34359	0.119166
-0.514925	0.182098
-0.236212	0.263214
-0.330136	0.204891
-0.19473	0.258279
-0.588706	0.270947
-0.577029	0.927426
-0.446132	1.0987
-0.29889	1.18031
-0.237927	1.14699
-0.180647	1.25111
-0.21013	1.22827
-0.230255	1.22743
-0.366623	1.187
-0.528825	1.14849
-0.628984	1.04392
-0.706349	0.888061
-0.857163	0.760193
-0.94133	0.52758
-1.03184	0.304528
-1.10296	0.202515
-1.16519	0.0613405
-1.23447	-0.0190185
-1.28772	-0.0216457
-1.11199	-0.204265
-1.01156	-0.347898
-0.906666	-0.259808
-0.554431	-0.306271
-0.337048	-0.0565934
-0.340688	-0.0482869
-0.547535	-0.0338415
-0.401591	-0.0604185
-0.551737	0.038151
-0.571037	0.0633983
-0.387776	0.15525
-0.451755	0.104622
-0.355224	0.0594397
-0.191042	0.198661
0.110007	0.269748
0.21196	0.265762
0.169584	0.233851
0.0177531	0.136618
-0.095271	0.0688872
-0.132293	0.0524251
-0.120918	-0.0608148
-0.0580031	-0.153695
-0.140473	-0.157256
0.0750804	-0.192238
0.186674	-0.0942028
-0.00912563	0.0362804
-0.25598	-0.114441
-0.209892	-0.363699
-0.404986	-0.260817
-0.136123	-0.0491022
